hour,day_of_week,weather,road_type,speed_limit,is_rush_hour,is_night,is_weekend,weather_risk,road_risk,speed_risk,risk_level
20,Friday,Fine,One way street,50,1,0,0,0,1,1,Low
18,Wednesday,Cloudy,Dual carriageway,60,1,0,0,1,1,1,Medium
12,Tuesday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
13,Monday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
9,Tuesday,Rainy,Dual carriageway,60,1,0,0,2,1,1,Medium
10,Friday,Fine,Roundabout,40,1,0,0,0,2,0,Low
1,Sunday,Rainy,Rural road,30,0,1,1,2,3,0,High
8,Wednesday,Fine,Roundabout,60,1,0,0,0,2,1,Medium
16,Tuesday,Cloudy,Roundabout,60,0,0,0,1,2,1,Medium
2,Tuesday,Fine,Rural road,60,0,1,0,0,3,1,High
23,Friday,Fine,Roundabout,60,0,1,0,0,2,1,Medium
5,Sunday,Fine,Roundabout,30,0,1,1,0,2,0,Medium
4,Monday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
4,Sunday,Fine,Dual carriageway,60,0,1,1,0,1,1,Medium
21,Tuesday,Cloudy,Rural road,40,0,0,0,1,3,0,Medium
14,Friday,Fine,Rural road,50,0,0,0,0,3,1,Medium
22,Monday,Fine,Rural road,30,0,1,0,0,3,0,Medium
16,Sunday,Fine,Roundabout,80,0,0,1,0,2,2,Medium
8,Sunday,Fine,Dual carriageway,30,1,0,1,0,1,0,Low
2,Sunday,Cloudy,Rural road,80,0,1,1,1,3,2,High
19,Saturday,Rainy,One way street,40,1,0,1,2,1,0,Medium
16,Monday,Fine,Rural road,80,0,0,0,0,3,2,Medium
9,Sunday,Fine,Single carriageway,60,1,0,1,0,2,1,Medium
2,Saturday,Cloudy,One way street,50,0,1,1,1,1,1,Medium
17,Wednesday,Fine,Rural road,50,1,0,0,0,3,1,Medium
17,Friday,Fine,Roundabout,60,1,0,0,0,2,1,Medium
16,Sunday,Fine,Rural road,50,0,0,1,0,3,1,Medium
23,Monday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
2,Saturday,Fine,Dual carriageway,60,0,1,1,0,1,1,Medium
2,Saturday,Fine,Rural road,60,0,1,1,0,3,1,High
5,Wednesday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
12,Thursday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
23,Friday,Fine,Roundabout,40,0,1,0,0,2,0,Medium
14,Thursday,Fine,Rural road,80,0,0,0,0,3,2,Medium
8,Monday,Fine,Rural road,30,1,0,0,0,3,0,Medium
3,Friday,Fine,Single carriageway,60,0,1,0,0,2,1,Medium
13,Wednesday,Rainy,Dual carriageway,60,0,0,0,2,1,1,Medium
4,Monday,Fine,One way street,30,0,1,0,0,1,0,Low
1,Friday,Cloudy,One way street,40,0,1,0,1,1,0,Medium
10,Friday,Fine,Dual carriageway,60,1,0,0,0,1,1,Low
8,Thursday,Cloudy,Single carriageway,80,1,0,0,1,2,2,High
23,Monday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
2,Wednesday,Fine,Single carriageway,60,0,1,0,0,2,1,Medium
8,Wednesday,Cloudy,Single carriageway,80,1,0,0,1,2,2,High
2,Monday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
1,Monday,Cloudy,Dual carriageway,30,0,1,0,1,1,0,Medium
11,Saturday,Fine,One way street,30,0,0,1,0,1,0,Low
9,Tuesday,Foggy,Rural road,40,1,0,0,2,3,0,High
8,Thursday,Cloudy,Rural road,30,1,0,0,1,3,0,Medium
14,Monday,Rainy,Dual carriageway,50,0,0,0,2,1,1,Medium
7,Monday,Fine,Rural road,50,0,0,0,0,3,1,Medium
4,Tuesday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
10,Tuesday,Cloudy,Rural road,60,1,0,0,1,3,1,High
1,Friday,Rainy,Single carriageway,50,0,1,0,2,2,1,High
23,Sunday,Rainy,Single carriageway,80,0,1,1,2,2,2,High
14,Wednesday,Fine,One way street,80,0,0,0,0,1,2,Low
5,Thursday,Cloudy,Rural road,60,0,1,0,1,3,1,High
7,Friday,Fine,One way street,80,0,0,0,0,1,2,Low
4,Monday,Fine,Rural road,60,0,1,0,0,3,1,High
15,Tuesday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
17,Saturday,Fine,Rural road,30,1,0,1,0,3,0,Medium
5,Wednesday,Rainy,One way street,80,0,1,0,2,1,2,High
4,Friday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
15,Saturday,Fine,One way street,80,0,0,1,0,1,2,Low
12,Wednesday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
4,Sunday,Fine,Dual carriageway,80,0,1,1,0,1,2,Medium
12,Sunday,Fine,One way street,30,0,0,1,0,1,0,Low
16,Saturday,Fine,Rural road,80,0,0,1,0,3,2,Medium
17,Tuesday,Fine,Roundabout,80,1,0,0,0,2,2,Medium
7,Friday,Cloudy,Rural road,40,0,0,0,1,3,0,Medium
12,Friday,Foggy,Roundabout,30,0,0,0,2,2,0,Medium
18,Sunday,Fine,One way street,50,1,0,1,0,1,1,Low
2,Wednesday,Fine,One way street,60,0,1,0,0,1,1,Medium
23,Saturday,Fine,Rural road,40,0,1,1,0,3,0,Medium
7,Tuesday,Cloudy,One way street,80,0,0,0,1,1,2,Medium
1,Monday,Fine,Rural road,50,0,1,0,0,3,1,High
7,Friday,Fine,Single carriageway,50,0,0,0,0,2,1,Low
12,Monday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
12,Tuesday,Rainy,Rural road,80,0,0,0,2,3,2,High
0,Sunday,Fine,Roundabout,40,0,1,1,0,2,0,Medium
5,Friday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
23,Friday,Rainy,Roundabout,40,0,1,0,2,2,0,High
18,Saturday,Cloudy,Rural road,30,1,0,1,1,3,0,Medium
15,Monday,Cloudy,One way street,50,0,0,0,1,1,1,Low
7,Sunday,Fine,Roundabout,60,0,0,1,0,2,1,Low
0,Saturday,Foggy,Roundabout,80,0,1,1,2,2,2,High
15,Thursday,Cloudy,Single carriageway,40,0,0,0,1,2,0,Low
8,Monday,Rainy,Dual carriageway,50,1,0,0,2,1,1,Medium
12,Monday,Cloudy,One way street,40,0,0,0,1,1,0,Low
10,Thursday,Cloudy,Rural road,30,1,0,0,1,3,0,Medium
12,Tuesday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
20,Tuesday,Fine,Rural road,30,1,0,0,0,3,0,Medium
9,Friday,Cloudy,Rural road,30,1,0,0,1,3,0,Medium
3,Wednesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
5,Saturday,Fine,Single carriageway,50,0,1,1,0,2,1,Medium
6,Wednesday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
4,Friday,Cloudy,One way street,60,0,1,0,1,1,1,Medium
10,Wednesday,Fine,Dual carriageway,40,1,0,0,0,1,0,Low
12,Monday,Cloudy,Rural road,30,0,0,0,1,3,0,Medium
18,Monday,Fine,One way street,80,1,0,0,0,1,2,Medium
22,Thursday,Fine,One way street,40,0,1,0,0,1,0,Low
9,Thursday,Fine,Rural road,80,1,0,0,0,3,2,High
9,Friday,Fine,Roundabout,40,1,0,0,0,2,0,Low
10,Friday,Fine,Roundabout,80,1,0,0,0,2,2,Medium
20,Sunday,Fine,Rural road,60,1,0,1,0,3,1,Medium
6,Friday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
17,Monday,Foggy,Dual carriageway,80,1,0,0,2,1,2,High
3,Wednesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
1,Saturday,Cloudy,Dual carriageway,30,0,1,1,1,1,0,Medium
13,Sunday,Fine,One way street,30,0,0,1,0,1,0,Low
12,Sunday,Fine,One way street,80,0,0,1,0,1,2,Low
11,Sunday,Fine,Rural road,60,0,0,1,0,3,1,Medium
6,Friday,Cloudy,Rural road,40,0,0,0,1,3,0,Medium
1,Friday,Cloudy,Rural road,30,0,1,0,1,3,0,High
12,Monday,Cloudy,Roundabout,50,0,0,0,1,2,1,Medium
13,Saturday,Fine,Dual carriageway,80,0,0,1,0,1,2,Low
16,Monday,Cloudy,One way street,60,0,0,0,1,1,1,Low
8,Saturday,Fine,Dual carriageway,60,1,0,1,0,1,1,Low
16,Monday,Fine,Roundabout,30,0,0,0,0,2,0,Low
7,Wednesday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
1,Friday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
23,Tuesday,Fine,Rural road,50,0,1,0,0,3,1,High
12,Tuesday,Cloudy,Dual carriageway,30,0,0,0,1,1,0,Low
2,Friday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
15,Sunday,Fine,Dual carriageway,30,0,0,1,0,1,0,Low
5,Friday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
18,Friday,Cloudy,One way street,60,1,0,0,1,1,1,Medium
6,Friday,Fine,One way street,30,0,0,0,0,1,0,Low
9,Sunday,Fine,Dual carriageway,30,1,0,1,0,1,0,Low
8,Saturday,Cloudy,Rural road,30,1,0,1,1,3,0,Medium
1,Wednesday,Fine,Rural road,40,0,1,0,0,3,0,Medium
14,Tuesday,Fine,Rural road,60,0,0,0,0,3,1,Medium
4,Thursday,Fine,One way street,80,0,1,0,0,1,2,Medium
21,Tuesday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
3,Tuesday,Cloudy,Dual carriageway,80,0,1,0,1,1,2,High
19,Sunday,Fine,One way street,80,1,0,1,0,1,2,Medium
3,Monday,Fine,Rural road,60,0,1,0,0,3,1,High
17,Friday,Fine,One way street,30,1,0,0,0,1,0,Low
3,Friday,Fine,One way street,80,0,1,0,0,1,2,Medium
16,Friday,Rainy,One way street,30,0,0,0,2,1,0,Low
11,Monday,Fine,Rural road,80,0,0,0,0,3,2,Medium
21,Sunday,Fine,Roundabout,40,0,0,1,0,2,0,Low
16,Wednesday,Cloudy,Single carriageway,30,0,0,0,1,2,0,Low
9,Wednesday,Cloudy,Dual carriageway,60,1,0,0,1,1,1,Medium
21,Sunday,Rainy,Dual carriageway,40,0,0,1,2,1,0,Low
0,Thursday,Fine,One way street,40,0,1,0,0,1,0,Low
21,Wednesday,Rainy,Roundabout,60,0,0,0,2,2,1,Medium
23,Sunday,Fine,Rural road,40,0,1,1,0,3,0,Medium
17,Wednesday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
17,Friday,Fine,Single carriageway,50,1,0,0,0,2,1,Medium
13,Saturday,Cloudy,One way street,50,0,0,1,1,1,1,Low
14,Sunday,Fine,One way street,80,0,0,1,0,1,2,Low
11,Tuesday,Fine,Rural road,80,0,0,0,0,3,2,Medium
3,Wednesday,Fine,Rural road,30,0,1,0,0,3,0,Medium
2,Wednesday,Fine,Rural road,60,0,1,0,0,3,1,High
19,Monday,Rainy,One way street,30,1,0,0,2,1,0,Medium
11,Thursday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
6,Saturday,Fine,One way street,40,0,0,1,0,1,0,Low
10,Monday,Cloudy,One way street,30,1,0,0,1,1,0,Low
0,Friday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
5,Tuesday,Cloudy,Rural road,60,0,1,0,1,3,1,High
14,Thursday,Cloudy,Dual carriageway,80,0,0,0,1,1,2,Medium
14,Monday,Rainy,Rural road,30,0,0,0,2,3,0,Medium
18,Sunday,Rainy,Roundabout,40,1,0,1,2,2,0,Medium
10,Wednesday,Fine,Roundabout,40,1,0,0,0,2,0,Low
22,Wednesday,Fine,Rural road,50,0,1,0,0,3,1,High
1,Thursday,Fine,Rural road,80,0,1,0,0,3,2,High
13,Wednesday,Fine,One way street,40,0,0,0,0,1,0,Low
1,Sunday,Fine,Dual carriageway,60,0,1,1,0,1,1,Medium
3,Monday,Fine,One way street,80,0,1,0,0,1,2,Medium
16,Monday,Rainy,Single carriageway,40,0,0,0,2,2,0,Medium
2,Wednesday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
12,Wednesday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
8,Friday,Fine,Roundabout,40,1,0,0,0,2,0,Low
6,Tuesday,Fine,Dual carriageway,30,0,0,0,0,1,0,Low
14,Thursday,Rainy,Roundabout,50,0,0,0,2,2,1,Medium
22,Monday,Fine,Single carriageway,80,0,1,0,0,2,2,High
10,Thursday,Fine,Dual carriageway,80,1,0,0,0,1,2,Medium
19,Friday,Fine,Single carriageway,40,1,0,0,0,2,0,Low
1,Monday,Fine,Rural road,50,0,1,0,0,3,1,High
14,Friday,Fine,Rural road,60,0,0,0,0,3,1,Medium
13,Friday,Cloudy,Dual carriageway,40,0,0,0,1,1,0,Low
19,Saturday,Fine,One way street,40,1,0,1,0,1,0,Low
21,Wednesday,Fine,Roundabout,60,0,0,0,0,2,1,Low
10,Sunday,Fine,Dual carriageway,60,1,0,1,0,1,1,Low
2,Saturday,Cloudy,Roundabout,60,0,1,1,1,2,1,High
16,Thursday,Cloudy,Single carriageway,60,0,0,0,1,2,1,Medium
11,Sunday,Fine,One way street,60,0,0,1,0,1,1,Low
23,Thursday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
20,Wednesday,Rainy,Rural road,30,1,0,0,2,3,0,High
14,Sunday,Cloudy,Rural road,60,0,0,1,1,3,1,Medium
15,Saturday,Cloudy,Single carriageway,50,0,0,1,1,2,1,Medium
4,Thursday,Cloudy,Dual carriageway,50,0,1,0,1,1,1,Medium
19,Saturday,Fine,Roundabout,60,1,0,1,0,2,1,Medium
5,Wednesday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
18,Sunday,Rainy,Rural road,50,1,0,1,2,3,1,High
4,Sunday,Rainy,Rural road,30,0,1,1,2,3,0,High
2,Monday,Fine,Rural road,40,0,1,0,0,3,0,Medium
0,Friday,Fine,One way street,30,0,1,0,0,1,0,Low
5,Friday,Rainy,One way street,60,0,1,0,2,1,1,High
14,Saturday,Fine,Rural road,80,0,0,1,0,3,2,Medium
1,Sunday,Rainy,Dual carriageway,60,0,1,1,2,1,1,High
2,Thursday,Fine,One way street,40,0,1,0,0,1,0,Low
16,Saturday,Fine,Roundabout,30,0,0,1,0,2,0,Low
23,Saturday,Fine,One way street,50,0,1,1,0,1,1,Medium
11,Tuesday,Fine,Roundabout,60,0,0,0,0,2,1,Low
17,Sunday,Fine,One way street,50,1,0,1,0,1,1,Low
14,Friday,Fine,Rural road,30,0,0,0,0,3,0,Low
11,Sunday,Cloudy,Roundabout,40,0,0,1,1,2,0,Low
15,Wednesday,Foggy,Dual carriageway,60,0,0,0,2,1,1,Medium
7,Saturday,Fine,One way street,50,0,0,1,0,1,1,Low
13,Tuesday,Fine,One way street,60,0,0,0,0,1,1,Low
16,Tuesday,Fine,Rural road,60,0,0,0,0,3,1,Medium
20,Friday,Fine,Roundabout,50,1,0,0,0,2,1,Medium
7,Friday,Fine,Rural road,40,0,0,0,0,3,0,Low
14,Friday,Fine,Roundabout,60,0,0,0,0,2,1,Low
13,Wednesday,Fine,One way street,40,0,0,0,0,1,0,Low
17,Tuesday,Fine,One way street,40,1,0,0,0,1,0,Low
19,Thursday,Fine,One way street,30,1,0,0,0,1,0,Low
6,Wednesday,Cloudy,One way street,50,0,0,0,1,1,1,Low
2,Monday,Fine,Single carriageway,30,0,1,0,0,2,0,Medium
11,Saturday,Rainy,One way street,80,0,0,1,2,1,2,Medium
20,Friday,Rainy,One way street,30,1,0,0,2,1,0,Medium
23,Tuesday,Foggy,Roundabout,60,0,1,0,2,2,1,High
2,Saturday,Rainy,One way street,60,0,1,1,2,1,1,High
19,Sunday,Fine,One way street,60,1,0,1,0,1,1,Low
13,Wednesday,Fine,Roundabout,80,0,0,0,0,2,2,Medium
14,Monday,Fine,One way street,40,0,0,0,0,1,0,Low
13,Sunday,Cloudy,One way street,60,0,0,1,1,1,1,Low
6,Wednesday,Rainy,Rural road,30,0,0,0,2,3,0,Medium
16,Wednesday,Rainy,Single carriageway,40,0,0,0,2,2,0,Medium
11,Thursday,Fine,Roundabout,30,0,0,0,0,2,0,Low
19,Saturday,Cloudy,Rural road,30,1,0,1,1,3,0,Medium
3,Thursday,Fine,Dual carriageway,60,0,1,0,0,1,1,Medium
8,Wednesday,Fine,Dual carriageway,30,1,0,0,0,1,0,Low
5,Monday,Cloudy,Single carriageway,80,0,1,0,1,2,2,High
15,Tuesday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
21,Tuesday,Foggy,Single carriageway,60,0,0,0,2,2,1,Medium
21,Sunday,Fine,Dual carriageway,60,0,0,1,0,1,1,Low
20,Saturday,Rainy,Dual carriageway,30,1,0,1,2,1,0,Medium
20,Friday,Fine,Rural road,30,1,0,0,0,3,0,Medium
1,Friday,Cloudy,Dual carriageway,50,0,1,0,1,1,1,Medium
23,Tuesday,Cloudy,Single carriageway,50,0,1,0,1,2,1,High
7,Wednesday,Rainy,One way street,60,0,0,0,2,1,1,Medium
10,Wednesday,Fine,One way street,60,1,0,0,0,1,1,Low
12,Thursday,Rainy,One way street,30,0,0,0,2,1,0,Low
16,Saturday,Fine,Single carriageway,80,0,0,1,0,2,2,Medium
7,Thursday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
20,Friday,Fine,One way street,30,1,0,0,0,1,0,Low
17,Tuesday,Cloudy,Dual carriageway,50,1,0,0,1,1,1,Medium
17,Sunday,Fine,One way street,50,1,0,1,0,1,1,Low
13,Wednesday,Cloudy,Roundabout,80,0,0,0,1,2,2,Medium
14,Tuesday,Cloudy,Single carriageway,60,0,0,0,1,2,1,Medium
5,Monday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
10,Tuesday,Rainy,Roundabout,60,1,0,0,2,2,1,High
12,Monday,Fine,Single carriageway,50,0,0,0,0,2,1,Low
0,Thursday,Rainy,One way street,80,0,1,0,2,1,2,High
5,Thursday,Fine,Rural road,60,0,1,0,0,3,1,High
8,Friday,Fine,Roundabout,50,1,0,0,0,2,1,Medium
7,Tuesday,Fine,One way street,50,0,0,0,0,1,1,Low
10,Tuesday,Fine,Rural road,50,1,0,0,0,3,1,Medium
21,Monday,Fine,Roundabout,60,0,0,0,0,2,1,Low
18,Thursday,Fine,One way street,40,1,0,0,0,1,0,Low
23,Monday,Fine,Roundabout,80,0,1,0,0,2,2,High
8,Thursday,Fine,One way street,50,1,0,0,0,1,1,Low
16,Monday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
11,Thursday,Cloudy,Dual carriageway,30,0,0,0,1,1,0,Low
13,Monday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
14,Sunday,Rainy,Rural road,30,0,0,1,2,3,0,Medium
15,Thursday,Fine,Roundabout,30,0,0,0,0,2,0,Low
21,Saturday,Cloudy,Roundabout,60,0,0,1,1,2,1,Medium
21,Monday,Cloudy,One way street,40,0,0,0,1,1,0,Low
19,Tuesday,Fine,Rural road,60,1,0,0,0,3,1,Medium
0,Friday,Cloudy,Roundabout,60,0,1,0,1,2,1,High
9,Saturday,Fine,Rural road,80,1,0,1,0,3,2,High
7,Saturday,Rainy,Rural road,60,0,0,1,2,3,1,High
17,Monday,Cloudy,Dual carriageway,80,1,0,0,1,1,2,Medium
0,Friday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
1,Tuesday,Cloudy,Roundabout,80,0,1,0,1,2,2,High
0,Saturday,Fine,Single carriageway,60,0,1,1,0,2,1,Medium
0,Tuesday,Fine,Rural road,50,0,1,0,0,3,1,High
8,Thursday,Fine,One way street,50,1,0,0,0,1,1,Low
12,Sunday,Cloudy,Dual carriageway,40,0,0,1,1,1,0,Low
0,Friday,Cloudy,Single carriageway,60,0,1,0,1,2,1,High
12,Sunday,Cloudy,Dual carriageway,30,0,0,1,1,1,0,Low
19,Wednesday,Fine,One way street,60,1,0,0,0,1,1,Low
21,Thursday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
6,Friday,Cloudy,Dual carriageway,40,0,0,0,1,1,0,Low
1,Monday,Fine,One way street,60,0,1,0,0,1,1,Medium
5,Sunday,Fine,Single carriageway,40,0,1,1,0,2,0,Medium
6,Monday,Fine,One way street,30,0,0,0,0,1,0,Low
13,Tuesday,Fine,Single carriageway,80,0,0,0,0,2,2,Medium
17,Saturday,Fine,Roundabout,60,1,0,1,0,2,1,Medium
14,Sunday,Cloudy,Roundabout,50,0,0,1,1,2,1,Medium
1,Wednesday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
9,Monday,Fine,Rural road,40,1,0,0,0,3,0,Medium
22,Friday,Fine,Rural road,80,0,1,0,0,3,2,High
11,Sunday,Fine,One way street,50,0,0,1,0,1,1,Low
16,Sunday,Fine,Single carriageway,50,0,0,1,0,2,1,Low
7,Saturday,Fine,Roundabout,60,0,0,1,0,2,1,Low
10,Saturday,Cloudy,Rural road,50,1,0,1,1,3,1,High
2,Friday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
5,Saturday,Cloudy,One way street,40,0,1,1,1,1,0,Medium
8,Monday,Cloudy,One way street,50,1,0,0,1,1,1,Medium
5,Friday,Fine,Single carriageway,60,0,1,0,0,2,1,Medium
8,Friday,Fine,Rural road,30,1,0,0,0,3,0,Medium
6,Tuesday,Rainy,One way street,50,0,0,0,2,1,1,Medium
8,Wednesday,Fine,One way street,40,1,0,0,0,1,0,Low
17,Sunday,Fine,Roundabout,40,1,0,1,0,2,0,Low
11,Tuesday,Fine,Dual carriageway,40,0,0,0,0,1,0,Low
7,Wednesday,Fine,Rural road,50,0,0,0,0,3,1,Medium
7,Friday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
17,Sunday,Foggy,Single carriageway,80,1,0,1,2,2,2,High
19,Saturday,Rainy,Roundabout,40,1,0,1,2,2,0,Medium
14,Wednesday,Fine,Single carriageway,30,0,0,0,0,2,0,Low
6,Friday,Fine,One way street,60,0,0,0,0,1,1,Low
10,Friday,Fine,Rural road,60,1,0,0,0,3,1,Medium
19,Tuesday,Fine,Single carriageway,30,1,0,0,0,2,0,Low
15,Tuesday,Fine,Rural road,60,0,0,0,0,3,1,Medium
3,Saturday,Fine,Single carriageway,60,0,1,1,0,2,1,Medium
5,Thursday,Fine,Dual carriageway,40,0,1,0,0,1,0,Low
21,Monday,Fine,Dual carriageway,50,0,0,0,0,1,1,Low
2,Thursday,Fine,Rural road,50,0,1,0,0,3,1,High
8,Thursday,Rainy,Dual carriageway,50,1,0,0,2,1,1,Medium
9,Sunday,Fine,Dual carriageway,50,1,0,1,0,1,1,Low
13,Sunday,Foggy,One way street,30,0,0,1,2,1,0,Low
10,Saturday,Fine,Single carriageway,40,1,0,1,0,2,0,Low
17,Sunday,Fine,Dual carriageway,30,1,0,1,0,1,0,Low
21,Wednesday,Fine,Rural road,60,0,0,0,0,3,1,Medium
11,Saturday,Fine,One way street,40,0,0,1,0,1,0,Low
22,Saturday,Fine,Dual carriageway,80,0,1,1,0,1,2,Medium
11,Friday,Rainy,Rural road,50,0,0,0,2,3,1,High
12,Friday,Foggy,Single carriageway,60,0,0,0,2,2,1,Medium
12,Friday,Fine,Dual carriageway,50,0,0,0,0,1,1,Low
18,Monday,Fine,Rural road,50,1,0,0,0,3,1,Medium
18,Wednesday,Fine,Rural road,50,1,0,0,0,3,1,Medium
22,Wednesday,Fine,Roundabout,80,0,1,0,0,2,2,High
13,Friday,Fine,Rural road,60,0,0,0,0,3,1,Medium
3,Thursday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
12,Monday,Fine,Single carriageway,50,0,0,0,0,2,1,Low
7,Thursday,Fine,Single carriageway,40,0,0,0,0,2,0,Low
22,Tuesday,Fine,One way street,50,0,1,0,0,1,1,Medium
20,Wednesday,Fine,Roundabout,40,1,0,0,0,2,0,Low
22,Wednesday,Fine,Rural road,60,0,1,0,0,3,1,High
18,Thursday,Foggy,One way street,60,1,0,0,2,1,1,Medium
11,Monday,Fine,One way street,60,0,0,0,0,1,1,Low
17,Wednesday,Rainy,Single carriageway,40,1,0,0,2,2,0,Medium
5,Thursday,Cloudy,Rural road,80,0,1,0,1,3,2,High
17,Saturday,Rainy,Roundabout,80,1,0,1,2,2,2,High
18,Saturday,Cloudy,Single carriageway,50,1,0,1,1,2,1,Medium
21,Sunday,Cloudy,One way street,60,0,0,1,1,1,1,Low
4,Monday,Rainy,Dual carriageway,30,0,1,0,2,1,0,Medium
23,Thursday,Fine,One way street,50,0,1,0,0,1,1,Medium
8,Sunday,Fine,Dual carriageway,80,1,0,1,0,1,2,Medium
2,Saturday,Foggy,Single carriageway,80,0,1,1,2,2,2,High
9,Monday,Cloudy,Roundabout,60,1,0,0,1,2,1,Medium
18,Sunday,Rainy,Rural road,40,1,0,1,2,3,0,High
2,Friday,Cloudy,Dual carriageway,50,0,1,0,1,1,1,Medium
21,Monday,Rainy,Rural road,40,0,0,0,2,3,0,Medium
14,Tuesday,Cloudy,Single carriageway,80,0,0,0,1,2,2,Medium
0,Friday,Cloudy,Single carriageway,60,0,1,0,1,2,1,High
6,Sunday,Fine,Single carriageway,80,0,0,1,0,2,2,Medium
11,Thursday,Rainy,Roundabout,60,0,0,0,2,2,1,Medium
16,Friday,Cloudy,Dual carriageway,30,0,0,0,1,1,0,Low
20,Friday,Cloudy,Rural road,40,1,0,0,1,3,0,Medium
23,Sunday,Cloudy,One way street,50,0,1,1,1,1,1,Medium
19,Thursday,Fine,Single carriageway,60,1,0,0,0,2,1,Medium
4,Thursday,Fine,Rural road,30,0,1,0,0,3,0,Medium
3,Saturday,Rainy,Rural road,30,0,1,1,2,3,0,High
11,Tuesday,Fine,Roundabout,40,0,0,0,0,2,0,Low
19,Thursday,Fine,Dual carriageway,60,1,0,0,0,1,1,Low
23,Wednesday,Fine,Roundabout,50,0,1,0,0,2,1,Medium
17,Wednesday,Cloudy,Roundabout,50,1,0,0,1,2,1,Medium
16,Tuesday,Cloudy,Rural road,50,0,0,0,1,3,1,Medium
18,Monday,Cloudy,Dual carriageway,80,1,0,0,1,1,2,Medium
8,Sunday,Fine,Dual carriageway,80,1,0,1,0,1,2,Medium
3,Monday,Fine,Dual carriageway,60,0,1,0,0,1,1,Medium
20,Wednesday,Fine,Single carriageway,50,1,0,0,0,2,1,Medium
1,Thursday,Fine,Dual carriageway,30,0,1,0,0,1,0,Low
3,Tuesday,Cloudy,Rural road,50,0,1,0,1,3,1,High
1,Monday,Fine,Single carriageway,60,0,1,0,0,2,1,Medium
14,Monday,Fine,One way street,50,0,0,0,0,1,1,Low
1,Sunday,Fine,Roundabout,40,0,1,1,0,2,0,Medium
3,Friday,Fine,Dual carriageway,50,0,1,0,0,1,1,Medium
5,Wednesday,Rainy,One way street,30,0,1,0,2,1,0,Medium
6,Thursday,Fine,Dual carriageway,60,0,0,0,0,1,1,Low
9,Tuesday,Cloudy,Roundabout,60,1,0,0,1,2,1,Medium
18,Monday,Fine,Rural road,30,1,0,0,0,3,0,Medium
18,Sunday,Fine,Rural road,60,1,0,1,0,3,1,Medium
21,Friday,Fine,Roundabout,50,0,0,0,0,2,1,Low
11,Wednesday,Fine,One way street,60,0,0,0,0,1,1,Low
2,Wednesday,Cloudy,Single carriageway,50,0,1,0,1,2,1,High
12,Sunday,Fine,Single carriageway,60,0,0,1,0,2,1,Low
17,Tuesday,Fine,Dual carriageway,50,1,0,0,0,1,1,Low
7,Monday,Fine,Roundabout,50,0,0,0,0,2,1,Low
20,Tuesday,Fine,Roundabout,30,1,0,0,0,2,0,Low
14,Sunday,Cloudy,Single carriageway,30,0,0,1,1,2,0,Low
0,Sunday,Fine,One way street,80,0,1,1,0,1,2,Medium
2,Tuesday,Fine,Roundabout,30,0,1,0,0,2,0,Medium
7,Saturday,Cloudy,Rural road,50,0,0,1,1,3,1,Medium
3,Friday,Fine,Rural road,50,0,1,0,0,3,1,High
